id,name,businessName,sector,subSector,industry,location,district,phone,email,website,source,score,enrichmentLevel,validationStatus,createdAt,slug,socialLinks,enriched,folder,stage,whatsapp,keyPeople_name,keyPeople_title,keyPeople_email,keyPeople_linkedin,keyPeople_phone,keyPeople_source,_sources,_key_name,_key_phone,_source,input_id,link,title,category,address,open_hours,plus_code,review_count,review_rating,latitude,longitude,cid,status,reviews_link,timezone,price_range,data_id,place_id,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,emails
,,,,,,,,0803 923 2851,,,,,,,,,,,,,,,,,,,,,kanisafastfood,08039232851,gmaps_master,,https://www.google.com/maps/place/Kanisa+Fast+Food/data=!4m7!3m6!1s0x104e08d63716b3d9:0x92967457633085b9!8m2!3d9.0310534!4d7.5692637!16s%2Fg%2F11b5phmsch!19sChIJ2bMWN9YIThARuYUwY1d0lpI?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Kanisa Fast Food,Fast food restaurant,"Plot 85-87 Area B Last Rd, Nyanya, Abuja 900101, Federal Capital Territory","{""Friday"":[""7 am–9 pm""],""Monday"":[""7 am–9 pm""],""Saturday"":[""7 am–9 pm""],""Sunday"":[""12–8 pm""],""Thursday"":[""7 am–9 pm""],""Tuesday"":[""7 am–9 pm""],""Wednesday"":[""7 am–9 pm""]}",2HJ9+CP Ado,3.0,3.0,9.031053,7.569264,1.0562757894719179e+19,,,Africa/Lagos,,0x104e08d63716b3d9:0x92967457633085b9,ChIJ2bMWN9YIThARuYUwY1d0lpI,,,,"{""id"":"""",""name"":""Kanisa Fast Food (Owner)"",""link"":""""}","{""borough"":""Nyanya"",""street"":""Plot 85-87 Area B Last Rd"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]",
,,,,,,,,0905 238 5339,,https://zuami.com.ng/,,,,,,,,,,,,,,,,,,,zuamifoodstuffcenternyanya,09052385339,gmaps_master,,"https://www.google.com/maps/place/ZUAMI+FOODSTUFF+CENTER,+NYANYA./data=!4m7!3m6!1s0x104e0943d72ae909:0x585a875fa2e22b3e!8m2!3d9.0368619!4d7.5745098!16s%2Fg%2F11v0myd6ly!19sChIJCekq10MJThARPiviol-HWlg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1","ZUAMI FOODSTUFF CENTER, NYANYA.",Food products supplier,"Blocks I&J Neighborhood Market, opposite Living Faith Church, Abuja 900101, Federal Capital Territory","{""Friday"":[""7 am–7:30 pm""],""Monday"":[""7 am–7:30 pm""],""Saturday"":[""7 am–7:30 pm""],""Sunday"":[""11 am–7 pm""],""Thursday"":[""7 am–7:30 pm""],""Tuesday"":[""7 am–7:30 pm""],""Wednesday"":[""7 am–7:30 pm""]}",2HPF+PR Abuja,1.0,5.0,9.036862,7.57451,6.366549868065992e+18,,,Africa/Lagos,,0x104e0943d72ae909:0x585a875fa2e22b3e,ChIJCekq10MJThARPiviol-HWlg,,,,"{""id"":""117105729210380774149"",""name"":""ZUAMI FOODSTUFF CENTER, NYANYA. (Owner)"",""link"":""https://www.google.com/maps/contrib/117105729210380774149""}","{""borough"":""Nyanya"",""street"":""Blocks I\u0026J Neighborhood Market, opposite Living Faith Church"",""city"":""Abuja"",""postal_code"":""900101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true,""values"":[""Mastercard"",""VISA""]},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]",
,,,,,,,,0806 161 9307,,,,,,,,,,,,,,,,,,,,,justbezilogisticsabuja,08061619307,gmaps_master,,https://www.google.com/maps/place/JUSTBEZI+LOGISTICS+ABUJA/data=!4m7!3m6!1s0x104e0bed8687c3f9:0xe0c49db6e85535e4!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11qbkw1y22!19sChIJ-cOHhu0LThAR5DVV6LadxOA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,JUSTBEZI LOGISTICS ABUJA,Logistics service,"Shop B8 LS 34, JUSTBEZI LOGISTICS ABUJA, Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory","{""Friday"":[""8:30 am–6 pm""],""Monday"":[""8:30 am–6 pm""],""Saturday"":[""8:30 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8:30 am–6 pm""],""Tuesday"":[""8:30 am–6 pm""],""Wednesday"":[""Open 24 hours""]}",3C8W+29 Abuja,56.0,4.8,9.065,7.445932,1.6196243568838654e+19,,,Africa/Lagos,,0x104e0bed8687c3f9:0xe0c49db6e85535e4,ChIJ-cOHhu0LThAR5DVV6LadxOA,,,,"{""id"":""111108691185665060965"",""name"":""JUSTBEZI LOGISTICS ABUJA (Owner)"",""link"":""https://www.google.com/maps/contrib/111108691185665060965""}","{""borough"":""Utako"",""street"":""Shop B8 LS 34, Utako Ultra Modern Market"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]}]",
,,,,,,,,0915 893 1215,,,,,,,,,,,,,,,,,,,,,tobieskitchen,09158931215,gmaps_master,,https://www.google.com/maps/place/Tobie%E2%80%99s+kitchen/data=!4m7!3m6!1s0x104e0953d2a1a367:0xaf55158d4e0fc7c1!8m2!3d9.032848!4d7.574223!16s%2Fg%2F11sx3_l2kn!19sChIJZ6Oh0lMJThARwccPTo0VVa8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Tobie’s kitchen,Bakery,"Area,C, Tobie’s kitchen, Nyanya, Abuja 900103, Federal Capital Territory","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",2HMF+4M Abuja,2.0,5.0,9.032848,7.574223,1.2634028026302024e+19,,,Africa/Lagos,,0x104e0953d2a1a367:0xaf55158d4e0fc7c1,ChIJZ6Oh0lMJThARwccPTo0VVa8,,,,"{""id"":""108651234380225964270"",""name"":""Tobie’s kitchen (Owner)"",""link"":""https://www.google.com/maps/contrib/108651234380225964270""}","{""borough"":""Nyanya"",""street"":""Area,C"",""city"":""Abuja"",""postal_code"":""900103"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""In-store pick-up"",""enabled"":true},{""name"":""In-store shopping"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cheques"",""enabled"":true},{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]",
,,,,,,,,0805 329 9855,,,,,,,,,,,,,,,,,,,,,gabbukaslogisticstrackingservices,08053299855,gmaps_master,,https://www.google.com/maps/place/Gabbukas+Logistics+%26+Tracking+Services/data=!4m7!3m6!1s0x104e0b0295bc6a87:0x9be9dd78bb751d34!8m2!3d9.0685419!4d7.4661242!16s%2Fg%2F11p_77pb12!19sChIJh2q8lQILThARNB11u3jd6Zs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Gabbukas Logistics & Tracking Services,Logistics service,"Suite C3, 3rd Floor, BOA Plaza, Wuse Market, Abuja, Abuja 900285, Federal Capital Territory","{""Friday"":[""8 am–5:30 pm""],""Monday"":[""8 am–5:30 pm""],""Saturday"":[""8 am–5:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5:30 pm""],""Tuesday"":[""8 am–5:30 pm""],""Wednesday"":[""8 am–5:30 am""]}",3F98+CC Abuja,2.0,5.0,9.068542,7.466124,1.1234754256063242e+19,,,Africa/Lagos,,0x104e0b0295bc6a87:0x9be9dd78bb751d34,ChIJh2q8lQILThARNB11u3jd6Zs,,,,"{""id"":""113287371949410565309"",""name"":""Gabbukas Logistics \u0026 Tracking Services (Owner)"",""link"":""https://www.google.com/maps/contrib/113287371949410565309""}","{""borough"":""Wuse"",""street"":""Suite C3, 3rd Floor, BOA Plaza, Wuse Market, Abuja"",""city"":""Abuja"",""postal_code"":""900285"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0811 739 3222,,,,,,,,,,,,,,,,,,,,,cargohaullogistics,08117393222,gmaps_master,,https://www.google.com/maps/place/Cargohaul+Logistics/data=!4m7!3m6!1s0x104e0b5ea995f2d7:0xf4d8dec36b26dcdc!8m2!3d9.0678511!4d7.4464402!16s%2Fg%2F11y_zyzk00!19sChIJ1_KVqV4LThAR3Nwma8Pe2PQ?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Cargohaul Logistics,Logistics service,"Utako, Abuja 900108, Federal Capital Territory","{""Friday"":[""7 am–8:30 pm""],""Monday"":[""7 am–9 pm""],""Saturday"":[""7 am–9 pm""],""Sunday"":[""7 am–9 pm""],""Thursday"":[""7 am–9 pm""],""Tuesday"":[""7 am–8 pm""],""Wednesday"":[""7 am–9 pm""]}",3C9W+4H Abuja,2.0,5.0,9.067851,7.44644,1.7643096471121617e+19,,,Africa/Lagos,,0x104e0b5ea995f2d7:0xf4d8dec36b26dcdc,ChIJ1_KVqV4LThAR3Nwma8Pe2PQ,,,,"{""id"":""101602381111423969723"",""name"":""Cargohaul Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/101602381111423969723""}","{""borough"":""Utako"",""street"":"""",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0803 320 4517,,,,,,,,,,,,,,,,,,,,,purelogistics,08033204517,gmaps_master,,https://www.google.com/maps/place/Pure+Logistics/data=!4m7!3m6!1s0x104e0a4f11518bbb:0x3c36dcb42db65a27!8m2!3d9.0777326!4d7.4958524!16s%2Fg%2F1q5bkrnxq!19sChIJu4tREU8KThARJ1q2LbTcNjw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Pure Logistics,Logistics service,"Floor, 01, Pure Logistics, Transcorp Hilton Hotel, 1 Aguiyi Ironsi St, Maitama, Abuja 900001, Federal Capital Territory",{},3FHW+38 Abuja,1.0,5.0,9.077733,7.495852,4.338897957437201e+18,,,Africa/Lagos,,0x104e0a4f11518bbb:0x3c36dcb42db65a27,ChIJu4tREU8KThARJ1q2LbTcNjw,,,,"{""id"":""114129502183243216928"",""name"":""Pure Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/114129502183243216928""}","{""borough"":""Maitama"",""street"":""Floor, 01, Transcorp Hilton Hotel, 1 Aguiyi Ironsi St"",""city"":""Abuja"",""postal_code"":""900001"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0706 421 5946,,https://www.instagram.com/ioslogisticsng/,,,,,,,,,,,,,,,,,,,ioslogisticsabuja,07064215946,gmaps_master,,https://www.google.com/maps/place/IOS+Logistics+Abuja/data=!4m7!3m6!1s0x104e0ba3ef6a35f7:0x703eb3fc46256c41!8m2!3d9.0553513!4d7.4785219!16s%2Fg%2F11sx6ylkr_!19sChIJ9zVq76MLThARQWwlRvyzPnA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,IOS Logistics Abuja,Logistics service,"Suite 213 Jinifa Plaza Extension, Central Area, Abuja 900211, Federal Capital Territory","{""Friday"":[""8 am–6:30 pm""],""Monday"":[""8 am–6:30 pm""],""Saturday"":[""8 am–6:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6:30 pm""],""Tuesday"":[""8 am–6:30 pm""],""Wednesday"":[""8 am–6:30 pm""]}",3F4H+4C Abuja,2.0,3.0,9.055351,7.478522,8.088099876893978e+18,,,Africa/Lagos,,0x104e0ba3ef6a35f7:0x703eb3fc46256c41,ChIJ9zVq76MLThARQWwlRvyzPnA,,,,"{""id"":"""",""name"":""IOS Logistics Abuja (Owner)"",""link"":""""}","{""borough"":""Central Area"",""street"":""Suite 213 Jinifa Plaza Extension"",""city"":""Abuja"",""postal_code"":""900211"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0706 251 8255,,,,,,,,,,,,,,,,,,,,,abujaporterlogistics,07062518255,gmaps_master,,https://www.google.com/maps/place/Abujaporter+Logistics/data=!4m7!3m6!1s0x104e0b04f75aa5d7:0xbf862db455e4d5a!8m2!3d9.0656525!4d7.4404924!16s%2Fg%2F11zbczgl51!19sChIJ16Va9wQLThARWk1eRdti-As?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Abujaporter Logistics,Logistics service,"Chimkasima Yard, behind Zenith Bank, Utako, Abuja 904101, Federal Capital Territory","{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""8 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",3C8R+75 Abuja,1.0,5.0,9.065652,7.440492,8.62548022542618e+17,,,Africa/Lagos,,0x104e0b04f75aa5d7:0xbf862db455e4d5a,ChIJ16Va9wQLThARWk1eRdti-As,,,,"{""id"":""105017558825334378033"",""name"":""Abujaporter Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/105017558825334378033""}","{""borough"":""Utako"",""street"":""Chimkasima Yard, behind Zenith Bank"",""city"":""Abuja"",""postal_code"":""904101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0903 880 1509,,,,,,,,,,,,,,,,,,,,,xcoslogistics,09038801509,gmaps_master,,https://www.google.com/maps/place/XCOS+Logistics/data=!4m7!3m6!1s0x104e0b1e68bd6d2d:0x40ac5f709abe34ea!8m2!3d9.0685683!4d7.4419517!16s%2Fg%2F11fvs5rm1s!19sChIJLW29aB4LThAR6jS-mnBfrEA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,XCOS Logistics,Transportation service,"De Avalon Plaza, Plot 483 Ajose Adeogun St, Utako, Abuja, Federal Capital Territory","{""Friday"":[""8 am–8 pm""],""Monday"":[""8 am–8 pm""],""Saturday"":[""10 am–8 pm""],""Sunday"":[""12–8 pm""],""Thursday"":[""8 am–8 pm""],""Tuesday"":[""8 am–8 pm""],""Wednesday"":[""8 am–8 pm""]}",3C9R+CQ Abuja,18.0,4.8,9.068568,7.441952,4.660204651658753e+18,,,Africa/Lagos,,0x104e0b1e68bd6d2d:0x40ac5f709abe34ea,ChIJLW29aB4LThAR6jS-mnBfrEA,,,,"{""id"":"""",""name"":""XCOS Logistics (Owner)"",""link"":""""}","{""borough"":""Utako"",""street"":""De Avalon Plaza, Plot 483 Ajose Adeogun St"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0814 158 3314,,,,,,,,,,,,,,,,,,,,,laurellogistics,08141583314,gmaps_master,,https://www.google.com/maps/place/Laurel+Logistics/data=!4m7!3m6!1s0x104e0ba4907cca3d:0x3c2753c3c69d44a0!8m2!3d9.0658724!4d7.4685968!16s%2Fg%2F11rnpcd0r5!19sChIJPcp8kKQLThARoESdxsNTJzw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Laurel Logistics,Logistics service,"Suite S1, Plot, Laurel Logistics, Febson Mall, Zone 4, 24/25 Herbert Macaulay Wy, Wuse, Abuja 900103, Federal Capital Territory","{""Friday"":[""7 am–6 pm""],""Monday"":[""7 am–6 pm""],""Saturday"":[""7 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""7 am–6 pm""],""Tuesday"":[""7 am–6 pm""],""Wednesday"":[""7 am–6 pm""]}",3F89+8C Abuja,2.0,5.0,9.065872,7.468597,4.334525266683315e+18,,,Africa/Lagos,,0x104e0ba4907cca3d:0x3c2753c3c69d44a0,ChIJPcp8kKQLThARoESdxsNTJzw,,,,"{""id"":"""",""name"":""Laurel Logistics (Owner)"",""link"":""""}","{""borough"":""Wuse"",""street"":""Suite S1, Plot, Febson Mall, Zone 4, 24/25 Herbert Macaulay Wy"",""city"":""Abuja"",""postal_code"":""900103"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0802 062 5608,,,,,,,,,,,,,,,,,,,,,cosnmerisexpresslogisticsservices,08020625608,gmaps_master,,https://www.google.com/maps/place/Cosnmeris+Express+Logistics+Services/data=!4m7!3m6!1s0x104ebd96bc1085fd:0xeebbe48eeb1cc2b!8m2!3d9.0715483!4d7.4613997!16s%2Fg%2F11rj_phwqf!19sChIJ_YUQvJa9ThARK8yx7ki-6w4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Cosnmeris Express Logistics Services,Logistics service,"Zone 6, Cosnmeris Express Logistics Services, 47 Cotonou Cres, Wuse, Abuja 904101, Federal Capital Territory","{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",3FC6+JH Abuja,0.0,0.0,9.071548,7.4614,1.0751621565095475e+18,,,Africa/Lagos,,0x104ebd96bc1085fd:0xeebbe48eeb1cc2b,ChIJ_YUQvJa9ThARK8yx7ki-6w4,,,,"{""id"":""117854360804545273601"",""name"":""Cosnmeris Express Logistics Services (Owner)"",""link"":""https://www.google.com/maps/contrib/117854360804545273601""}","{""borough"":""Wuse"",""street"":""Zone 6, 47 Cotonou Cres"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0810 566 6752,,,,,,,,,,,,,,,,,,,,,metrologistics,08105666752,gmaps_master,,https://www.google.com/maps/place/Metro+Logistics/data=!4m7!3m6!1s0x104e0bbbf0bd406b:0x903a14c12054acf!8m2!3d9.0670283!4d7.4627206!16s%2Fg%2F11s1b0tx3t!19sChIJa0C98LsLThARz0oFEkyhAwk?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Metro Logistics,Logistics service,"Shop F47, Nyanya Shopping Plaza Nyanya, Nyanya, Federal Capital Territory","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",3F87+R3 Abuja,0.0,0.0,9.067028,7.462721,6.495401193634066e+17,,,Africa/Lagos,,0x104e0bbbf0bd406b:0x903a14c12054acf,ChIJa0C98LsLThARz0oFEkyhAwk,,,,"{""id"":"""",""name"":""Metro Logistics (Owner)"",""link"":""""}","{""borough"":""Nyanya"",""street"":""Shop F47, Nyanya Shopping Plaza Nyanya"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0903 013 4636,,https://wa.link/16t91q,,,,,,,,,,,,,,,,,,,d28logisticsabuja,09030134636,gmaps_master,,"https://www.google.com/maps/place/D28+Logistics,+Abuja/data=!4m7!3m6!1s0x104e0bb724dadd35:0x1df88d5142f7194f!8m2!3d9.106772!4d7.4476246!16s%2Fg%2F11td0b9vf4!19sChIJNd3aJLcLThARTxn3QlGN-B0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1","D28 Logistics, Abuja",Logistics service,"Mabushi Ultramodern Market, opposite Platinum Mega Mall, Jahi 1, Abuja 900108, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",4C4X+P2 Abuja,28.0,4.9,9.106772,7.447625,2.1596314014795103e+18,,,Africa/Lagos,,0x104e0bb724dadd35:0x1df88d5142f7194f,ChIJNd3aJLcLThARTxn3QlGN-B0,,,,"{""id"":""101783295945537236451"",""name"":""D28 Logistics, Abuja (Owner)"",""link"":""https://www.google.com/maps/contrib/101783295945537236451""}","{""borough"":""Jahi 1"",""street"":""Mabushi Ultramodern Market, opposite Platinum Mega Mall"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true}]}]",
,,,,,,,,0704 921 4981,,http://ellalogistics.africa/,,,,,,,,,,,,,,,,,,,ellalogisticsserviceslimited,07049214981,gmaps_master,,https://www.google.com/maps/place/Ella+Logistics+Services+Limited/data=!4m7!3m6!1s0x104e0b8de276b051:0x3a276d62cf03e679!8m2!3d9.0774733!4d7.4804071!16s%2Fg%2F11ryqllkjb!19sChIJUbB24o0LThAReeYDz2JtJzo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Ella Logistics Services Limited,Logistics service,"3 Atbara St, off Cairo Crescent, Wuse 2, Abuja 904101, Federal Capital Territory","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–2 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",3FGJ+X5 Abuja,10.0,4.2,9.077473,7.480407,4.1904382494388977e+18,,,Africa/Lagos,,0x104e0b8de276b051:0x3a276d62cf03e679,ChIJUbB24o0LThAReeYDz2JtJzo,,,,"{""id"":""115958787422587011987"",""name"":""Ella Logistics Services Limited (Owner)"",""link"":""https://www.google.com/maps/contrib/115958787422587011987""}","{""borough"":""Wuse 2"",""street"":""3 Atbara St, off Cairo Crescent"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0803 547 5834,,https://jaysillogistics.com/,,,,,,,,,,,,,,,,,,,jaysillogisticsandservicesltd,08035475834,gmaps_master,,https://www.google.com/maps/place/Jaysil+Logistics+and+Services+Ltd./data=!4m7!3m6!1s0x104e0b06848c37f5:0x7b94d08642e84cbe!8m2!3d9.0630723!4d7.4393003!16s%2Fg%2F11msrgb31m!19sChIJ9TeMhAYLThARvkzoQobQlHs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Jaysil Logistics and Services Ltd.,Shipping service,"25B IBM Haruna St, Utako, Abuja 900108, Federal Capital Territory","{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""10 am–3:30 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",3C7Q+6P Abuja,9.0,5.0,9.063072,7.4393,8.904971638285028e+18,,,Africa/Lagos,,0x104e0b06848c37f5:0x7b94d08642e84cbe,ChIJ9TeMhAYLThARvkzoQobQlHs,,,,"{""id"":""100953249180907530370"",""name"":""Jaysil Logistics and Services Ltd. (Owner)"",""link"":""https://www.google.com/maps/contrib/100953249180907530370""}","{""borough"":""Utako"",""street"":""25B IBM Haruna St"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,0803 713 5968,,,,,,,,,,,,,,,,,,,,,fenwayexpressservicesnigltd,08037135968,gmaps_master,,https://www.google.com/maps/place/Fenway+Express+Services+Nig.+Ltd/data=!4m7!3m6!1s0x104e0b2359bcb613:0x26150a0d45748c61!8m2!3d9.0593656!4d7.4544103!16s%2Fg%2F1tcy1fws!19sChIJE7a8WSMLThARYYx0RQ0KFSY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Fenway Express Services Nig. Ltd,Courier service,"Suite 230, 2nd Floor, Ambeez Plaza, Zone 5, Wuse, Abuja, FCT, Federal Capital Territory","{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""10 am–4 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",3F53+PQ Abuja,2.0,4.0,9.059366,7.45441,2.744110600068304e+18,,,Africa/Lagos,,0x104e0b2359bcb613:0x26150a0d45748c61,ChIJE7a8WSMLThARYYx0RQ0KFSY,,,,"{""id"":""117795578904143254318"",""name"":""Fenway Express Services Nig. Ltd (Owner)"",""link"":""https://www.google.com/maps/contrib/117795578904143254318""}","{""borough"":""Wuse"",""street"":""Suite 230, 2nd Floor, Ambeez Plaza, Zone 5, Wuse, Abuja, FCT"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
