source,id,name,businessName,title,sector,subSector,industry,location,district,address,phone,email,emails,website,score,enrichmentLevel,validationStatus,whatsapp,review_count,review_rating,latitude,longitude,place_id,socialLinks,slug,createdAt
google_maps,,,,WAREHOUSE 85/86,,,,,,"Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",,,,,,,,,0,0.000000,9.065000,7.445932,ChIJVVUBJikLThARXR6cne9mXd8,,,
google_maps,,,,Warehouse 82,,,,,,"Up) Frontline Plaza, Utako Ultra Modern Market, Utako, District, Abuja 900108, Federal Capital Territory",,,,,,,,,0,0.000000,9.065000,7.445932,ChIJVVUBJikLThARL8c8z7GGFOE,,,
google_maps,,,,Warehouse 82 Up,,,,,,"Utako Ultra Modern Market, Utako, Abuja 900108, Federal Capital Territory",,,,,,,,,0,0.000000,9.065000,7.445932,ChIJVVUBJikLThARK3u1sseg0nY,,,
google_maps,,,,Shop 17 Warehouse,,,,,,"3 Wuse Market Rd, Wuse, Abuja 904101, Federal Capital Territory",,,,,,,,,0,0.000000,9.068731,7.465753,ChIJWUrP-h0LThAR-hVGzrMezWY,,,
google_maps,,,,Smabirm Warehouse,,,,,,"Plot 692, Smabirm Warehouse, Durumi, Abuja 900103, Federal Capital Territory",,,,,,,,,4,4.800000,9.023252,7.464021,ChIJMScrF-MNThARg_qjYBb7nFo,,,
google_maps,,,,LAGRA WAREHOUSING,,,,,,"by OLD CBN JUNCTION, Mohammadu Buhari Wy, beside AP FILLING STATION, Garki, Abuja 902101, Federal Capital Territory",0909 300 0054,,,https://lagrang.com/,,,,,1,5.000000,9.029822,7.501197,ChIJtT1E3loLThARkYuPbeQPU50,,,
google_maps,,,,Boxnpick Nigeria,,,,,,"Alba plaza, plot 91 Asuquo J Okon, Jabi, Abuja 240102, Federal Capital Territory",0805 466 6346,,,http://www.boxnpick.com/,,,,,14,4.800000,9.065062,7.430767,ChIJZUJj5-11ThARMsxj8778jow,,,
google_maps,,,,Warehouse Lifestyle Company,,,,,,"Zone 3, Warehouse Lifestyle Company, by Heritage, AMAC Plaza, Block 10, Federal Capital Territory",0703 406 5406,,,http://www.warehouselifestylecompany.com/,,,,,0,0.000000,9.056283,7.465747,ChIJMSgxMwALThARMpOrYLulXNs,,,
google_maps,,,,MDS Logistics D.C Abuja,,,,,,"Idu Industrial District, Paipe 900108, Federal Capital Territory",,,,,,,,,45,4.000000,9.032166,7.403470,ChIJufGcfYN0ThAR0-a0n-i8AZ0,,,
google_maps,,,,ABDULHAMEED Clearing Agent,,,,,,"Nnamdi Azikiwe International Airport, Abuja 900211, Federal Capital Territory",0803 941 5921,,,,,,,,0,0.000000,9.007490,7.273321,ChIJe514W91xThARzbJsW2TjJlo,,,
google_maps,,,,National Clearing And Forwarding Agency,,,,,,"Shippers Plaza,Opposite Ibro, Michael Okpara St, Wuse, Abuja, Federal Capital Territory",95238297,,,,,,,,0,0.000000,9.060638,7.456507,ChIJkeFD-PsLThARgzBHSiPJhxE,,,
google_maps,,,,Forwarding And Clearing Company,,,,,,"Custom Quarters, Wuse 2 Abuja, Central, Federal Capital Territory",0803 625 8153,,,,,,,,0,0.000000,9.075565,7.489664,ChIJ6bQAp68LThARMmoxaIuixMI,,,
google_maps,,,,Goldenlink Clearing And Forwarding Company Ltd.,,,,,,"Plot 194, Nipost Office, Garki, Abuja, Federal Capital Territory",0806 132 9876,,,,,,,,1,5.000000,9.076425,7.398568,ChIJp83Zj2F1ThARUWbIk9X8yGU,,,
google_maps,,,,JSO CLEARING AND FORWARDING ABUJA,,,,,,"Soka Airports roads, Abuja 900110, Federal Capital Territory",0902 612 3558,,,https://wa.me/2349026123558,,,,,0,0.000000,9.000641,7.267509,ChIJ56dV1ptxThARavGiTB08HW4,,,
google_maps,,,,Abtech Shipping,,,,,,"Suite A 29 Hawthorn Suite ,1 Uke Street off Amadu Bello Way Garki Area 11 FCT Abuja Nigeria Lagos Address : Suite 23 Amazing Grace Plaza 34 Sule Street Mangoro Bus-Stop Agege Lagos State, Abuja 900247, Federal Capital Territory",0901 863 3888,,,https://abtechshipping.com/,,,,,0,0.000000,9.039773,7.504420,ChIJLav3OYQLThARIn-VW2JQ9aM,,,
google_maps,,,,Dumak Logistics Service Ltd,,,,,,"Suite B1 Dantsoho Mall, After Police Station, Asokoro, Abuja, Federal Capital Territory",0803 790 4199,,,,,,,,1,5.000000,9.047927,7.515513,ChIJpX-MFN0LThARcQzNAYg24Gk,,,
google_maps,,,,Zila Synergy Limited,,,,,,"6 Yankari Street, Amssco Platinum City, Galadimawa Galadimawa, Abuja 900107, Federal Capital Territory",0913 600 0617,,,,,,,,1,5.000000,8.996184,7.425024,ChIJRcbl4OxzThARh76m6mnBac0,,,
google_maps,,,,PROSE INTEGRATED LIMITED,,,,,,"784 Herbert Macaulay Wy, Central Business District, Abuja 900103, Federal Capital Territory",0805 315 5515,,,http://proseintegratedltd.com/,,,,,0,0.000000,9.050949,7.487280,ChIJtZaAqb8LThARPPp8vj8a01I,,,
google_maps,,,,VOYAGE SHUTTLES AND LOGISTICS,,,,,,"Ste 36, Wing C, VOYAGE SHUTTLES AND LOGISTICS, Deo Gratias Plaza, 21 A.E. Ekukinam St, opposite Utako Market, Utako, AMAC 900108, Federal Capital Territory",0803 509 0206,,,https://voyagelogistix.com/,,,,,65,4.700000,9.067046,7.444991,ChIJX7yTjWMLThAR0zyiewTOYTE,,,
google_maps,,,,Aonomy,,,,,,"MKK plaza, Suite 109, I.T. Igbani, Jabi, Abuja, Federal Capital Territory",0806 111 5769,,,http://aonomy.ng/,,,,,1,5.000000,9.062918,7.426849,ChIJf2twcdp0ThARqqzxVDAvoVc,,,
google_maps,,,,Maikasa car hire and global logistics,,,,,,"Transcorp Hilton, 1 Aguiyi Ironsi St, Maitama, Abuja 900001, Federal Capital Territory",0703 669 1603,,,http://www.maikasaglobal.com/,,,,,6,5.000000,9.074702,7.494709,ChIJk-ZdIagLThARrCLS_U5hK8U,,,
google_maps,,,,HISOM LOGISTICS ABUJA,,,,,,"X9V7+HMP HISOM LOGISTICS ABUJA, Sultan Mall, 1st Ave Fha, Lugbe 900107, Federal Capital Territory",0805 064 4129,,,,,,,,0,0.000000,8.993937,7.364187,ChIJD0QC9lRzThARTeZW5oadPPo,,,
google_maps,,,,Federal Inland Revenue Service,,,,,,"35 A.E. Ekukinam St, Utako, Abuja 900108, Federal Capital Territory",0811 590 2227,,,http://www.firs.gov.ng/,,,,,16,4.400000,9.066032,7.437059,ChIJ47WrOysLThARJQhwr8ws1Jc,,,
google_maps,,,,"Directorate of Road Traffic Services, Abuja",,,,,,"3CHX+H45 Directorate of Road Traffic Services, Abuja, Mabushi, Abuja 900108, Federal Capital Territory",,,,,,,,,322,3.600000,9.078890,7.447865,ChIJ38-2QNAKThAROARJulbW4qI,,,
google_maps,,,,Flying Eagle Shipping Limited,,,,,,"Room 2-4, Flying Eagle Shipping Limited, Podium) Opposite Conference room, Federal Ministry of Education Alhaji, Shehu Shagari Wy, beside Eagles Square, Central Area, Abuja 904101, Federal Capital Territory",0703 155 1431,,,http://flyingeagleshipping.com/,,,,,0,0.000000,9.070257,7.495299,ChIJx48z50wKThARf8AWoRRhIbM,,,
google_maps,,,,Swiftmoh Logistics LTD,,,,,,"Suite G07 Pathfield Mall, 4th Ave, AMAC, Gwarinpa, Federal Capital Territory",5373831234,,,,,,,,1,5.000000,9.117648,7.406048,ChIJR8oMbTLfTRAR6oSaYt5iGyQ,,,
google_maps,,,,SARATAP GLOBAL SERVICES LIMITED,,,,,,"Along Cargo Warehouse, opposite Conoil Filling Station, Municipal, Abuja 900245, Federal Capital Territory",0814 696 9499,,,http://www.saratapglobal.com/,,,,,1,5.000000,9.011943,7.275523,ChIJ-TnufWhxThAR_fiEL67N8Cw,,,
google_maps,,,,National Clearing & Forwarding Agency,,,,,,"Plot 441 Zungeru C1 Area 3 , Garki, Abuja State, Lagos, Ogun State",,,,,,,,,0,0.000000,6.548318,3.143845,ChIJOZ0YBVmDOxARckh45QD-Gao,,,
google_maps,,,,Nigeria Customs Service Headquarters,,,,,,"2 Lake Taal Cl, Wuse, Abuja 904101, Federal Capital Territory",0806 529 3232,,,http://customs.gov.ng/,,,,,108,4.200000,9.080096,7.495290,ChIJf5klW4YLThARQPic1KAzrWQ,,,
google_maps,,,,Murhpy Shipping & Commercial Services Ltd,,,,,,"Zone 5, Murhpy Shipping & Commercial Services Ltd, Suite 319, Ambeez Plaza, Ndola Crescent, 162 P.T.I. Road, Effurun, Federal Capital Territory",,,,,,,,,1,3.000000,9.059213,7.455292,ChIJRxE99FQLThAR9r2G3GHT6L8,,,
google_maps,,,,Speedaf Abuja,,,,,,"3F3G+9X8 Speedaf Abuja, Nal Blvd, Central Business Dis, Abuja 900103, Federal Capital Territory",0803 813 8233,,,,,,,,40,1.100000,9.053418,7.477464,ChIJyyY5ceYLThAR1cV7z2Nk92M,,,
google_maps,,,,Defence Ship House,,,,,,"2FVJ+WRQ Defence Ship House, Central Business Dis, Abuja 900103, Federal Capital Territory",,,,,,,,,19,4.500000,9.044847,7.482094,ChIJE3wqzp8LThARYO98GC-y8qI,,,
google_maps,,,,ABUJA SOUP VENDOR (Damidelicacies),,,,,,"zone 6, ABUJA SOUP VENDOR (Damidelicacies), Wuse, Abuja 900110, Federal Capital Territory",0812 972 3864,,,,,,,,22,4.900000,9.068956,7.462061,ChIJnd_TLP91ThARvz-6ggJE5ew,,,
google_maps,,,,AKTC JABI,,,,,,"Plot 925 Ishaya Audu Road, beside GTBank, Jabi, Abuja 900108, Federal Capital Territory",0701 684 2162,,,https://aktc.com.ng/,,,,,503,3.900000,9.068378,7.432923,ChIJWcVHN7d1ThAR0oWNcpUzSxM,,,
google_maps,,,,Delta Line - Jabi/Utako,,,,,,"Tunde Idiagbon Street, Jabi, AMAC 900108, Federal Capital Territory",0706 957 5133,,,http://www.deltaline.com/,,,,,290,3.500000,9.063336,7.435744,ChIJnzGJAykLThARP1LT7RkJEEI,,,
google_maps,,,,Eagle Line,,,,,,"20 Usman Sarki Cres, Mabushi, Abuja 900108, Federal Capital Territory",0803 558 8488,,,,,,,,150,3.400000,9.070204,7.448793,ChIJRQ58BNgKThARwjQHWlOnDoE,,,
google_maps,,,,GIG Mobility (GIGM) Utako,,,,,,"Beside Utako Police Station, Plot 113 I.V.W. Osisiogu Street, Utako, Abuja 900001, Federal Capital Territory",0813 985 1110,,,https://gigm.com/,,,,,3603,4.100000,9.065134,7.439734,ChIJpWSokW8LThARlGMYw50NGuc,,,
google_maps,,,,911 Deliveries.NG,,,,,,"Lusaka St, Wuse, Abuja 900286, Federal Capital Territory",0809 743 9075,,,https://www.instagram.com/tv/CYjCJxIOpsU/?utm_medium=copy_link,,,,,0,0.000000,9.071353,7.458650,ChIJDdVvo_oLThARO1ny-ulDMik,,,
google_maps,,,,GUO Logistics - Wuse2,,,,,,"First Floor, GUO Logistics - Wuse2, Ruby Center,Suite 107, Plot 762 Aminu Kano Cres, Wuse 2, Abuja, Federal Capital Territory",,,,https://guologistics.com/,,,,,52,3.800000,9.085709,7.471837,ChIJv1oMG8gLThAR69GzlNd4o8w,,,
google_maps,,,,Prestige Living Winners Logistics Worldwide Ltd,,,,,,"Libreville Cres, Wuse, Garki 904101, Federal Capital Territory",0802 699 7042,,,,,,,,0,0.000000,9.074962,7.461678,ChIJmXvDlt4LThARDtT05mrzyKs,,,
google_maps,,,,Acelo Logistics,,,,,,"Zone 5, Acelo Logistics, Novare Mall 1st Floor, Wuse, Abuja 904101, Federal Capital Territory",0810 311 5430,,,https://www.acelologistics.com/,,,,,0,0.000000,9.064325,7.457768,ChIJO595zWPECi8RyzxvtuTwikY,,,
google_maps,,,,Pauleffect logistics services,,,,,,"Tarkwa Cres, off Adetokunbo Ademola Crescent, Wuse, Abuja 900288, Federal Capital Territory",0703 012 1332,,,https://pauleffectlogisticsservices.com.free/,,,,,3,5.000000,9.076894,7.487481,ChIJ96yn4bALThAReaYZ1ddFPnc,,,
google_maps,,,,Winnerman job global logistics,,,,,,"Zone 5, Winnerman job global logistics, Sky memorial Complex, Michael Okpara St, Wuse, Abuja 900825, Federal Capital Territory",0806 149 3406,,,,,,,,0,0.000000,9.065449,7.457596,ChIJha0joYgLThARxNEdwPG-yZw,,,
google_maps,,,,GIG Logistics - Garki,,,,,,"area 11, GIG Logistics - Garki, Siccons Plaza, opposite Unity House and beside Lifemafe Furniture, Garki, Abuja, Federal Capital Territory",0813 985 1120,,,https://giglogistics.com/,,,,,232,4.100000,9.035198,7.497860,ChIJF3CQOHULThAR-8wudihxiTM,,,
google_maps,,,,Unique Logistics,,,,,,"Dutse sokale, Abuja, Federal Capital Territory",0806 268 0894,,,,,,,,0,0.000000,9.016942,7.491656,ChIJ5_GM0agNThARmfGSACbCKXg,,,
google_maps,,,,Loriku Logistics & Procurement Ltd,,,,,,"Nairobi St, Wuse, Abuja 904101, Federal Capital Territory",0803 400 0069,,,,,,,,0,0.000000,9.076138,7.465943,ChIJHfjFF-QKThAR9we3Ksqm8Zo,,,
google_maps,,,,UMZ Logistics & Service Company Ltd,,,,,,"44, LIBREVILLE STREET, OFF Aminu Kano Cres, opp. METRO CAFE, Wuse 2, Abuja 904101, Federal Capital Territory",0810 453 5073,,,http://www.umzlogistics.com/,,,,,0,0.000000,9.074167,7.463386,ChIJa60PEhgLThARgP1zthh7Pco,,,
google_maps,,,,kaii logistics,,,,,,"Karaye St, Garki, Abuja 900110, Federal Capital Territory",0903 228 5670,,,,,,,,0,0.000000,9.023392,7.494369,ChIJ17Lvv48NThARHCkqyxuC6TE,,,
google_maps,,,,DIO LOGISTICS,,,,,,"Samuel Ladoke Akintola Boulevard, Garki, Abuja 900110, Federal Capital Territory",0817 878 0910,,,,,,,,1,4.000000,9.018694,7.494959,ChIJA19sNt8NThARD2La-dFrvs4,,,
google_maps,,,,Marython Express Ltd,,,,,,"2XL Mall 3rd avenue Abuja, Municipal, Gwarimpa 900108, Federal Capital Territory",0916 655 5554,,,,,,,,1,5.000000,9.094412,7.410109,ChIJe5qboc11ThARG_mukPlDPEA,,,
google_maps,,,,Guo Logistics Gwarinpa 1st Ave.,,,,,,"The convergence by bricks n more, 1st Avenue, Gwarinpa, 900108, Federal Capital Territory",,,,http://www.guologistics.com/,,,,,1,1.000000,9.107534,7.417483,ChIJBxxxXwB1ThARkvQQI5gcGuE,,,
google_maps,,,,GIG Logistics Gwarinpa 1,,,,,,"3rd Ave, Gwarinpa Estate, Gwarinpa 900108, Federal Capital Territory",0813 985 1120,,,https://giglogistics.com/,,,,,244,3.900000,9.098605,7.410195,ChIJ5Wph8VB1ThARMi0ng5BdcK4,,,
google_maps,,,,Swift Daf Logistics,,,,,,"398X+VCF, adjacent Chicken Republic, Gwarinpa, Kado, Abuja 900108, Federal Capital Territory",0904 482 4712,,,https://www.swiftdaflogistics.com/,,,,,55,5.000000,9.067187,7.398548,ChIJiZ2Phrp1ThARzkmSFTflI7Q,,,
google_maps,,,,"ABC Logistics, Gwarimpa",,,,,,"32 4th Ave, Gwarinpa, 900108, Federal Capital Territory",0708 359 2905,,,http://www.abccargoxpress.com/,,,,,42,3.800000,9.117369,7.414775,ChIJoVnhQ7l1ThARMUlmkkK50Kg,,,
google_maps,,,,GUO Logistics - Gwarimpa Station,,,,,,"35 Sa'adu Zungur Ave, Gwarinpa, 900108, Federal Capital Territory",0810 360 5276,,,http://www.guologistics.com/,,,,,66,3.600000,9.117444,7.406579,ChIJCViEAYzfTRAR1zGlvTcYir0,,,
google_maps,,,,Ultrarapid Logistics and Transit Ltd,,,,,,"suite 401, 4th floor, Ultrarapid Logistics and Transit Ltd, kojo motor building, Mabushi, Gwarinpa 900108, Federal Capital Territory",0810 381 7990,,,,,,,,1,5.000000,9.082969,7.448148,ChIJJXtIERwLThARiaXUQZ8hSqs,,,
google_maps,,,,"Andyliz Motors and Logistics, Abuja",,,,,,"35/36 Ekukinam 34/36 Okotieboh Crescent Gwarinpa, Utako, 900108, Federal Capital Territory",0706 059 9718,,,,,,,,15,2.800000,9.066538,7.440992,ChIJUcD9dycLThARRzBaJEgqeao,,,
google_maps,,,,GIG LOGISTICS at Bricks and more plaza 4th avenue.,,,,,,"Suit A1, GIG LOGISTICS at Bricks and more plaza 4th avenue., BRICKS N MORE PLAZA - 4TH AVENUE, 4th Ave, opposite Auwalu Anwar Close, junction, FCT 900108, Federal Capital Territory",,,,,,,,,27,4.000000,9.120309,7.392569,ChIJDXN34KzfTRARLUtB023K598,,,
google_maps,,,,PRIAM LOGISTICS,,,,,,"Oakland Centre, PRIAM LOGISTICS, 48, Aguiyi Ironsi St, Maitama, Abuja, Federal Capital Territory",0809 666 5121,,,,,,,,1,5.000000,9.083885,7.484036,ChIJDQtP4FgKThARHqcpHXaZ4sk,,,
google_maps,,,,QOALINK GLOBAL LIMITED- logistics company,,,,,,"Soar plaza, 1st Avenue, opposite FCMB, Gwarinpa, 900108, Federal Capital Territory",0703 716 9544,,,,,,,,2,5.000000,9.106651,7.416712,ChIJTeOdcPx1ThARX4y3jHkXd3U,,,
google_maps,,,,Ekpokhai Global Transport & Logistics Limited.,,,,,,"Amazon St, Maitama, Abuja 900271, Federal Capital Territory",0903 002 3845,,,,,,,,0,0.000000,9.098719,7.484367,ChIJky2UA7gLThARx3j6oKuC_Qk,,,
google_maps,,,,A1 LOGISTICS,,,,,,"1 Aguiyi Ironsi St, Wuse, Abuja 900271, Federal Capital Territory",0806 892 8260,,,,,,,,1,5.000000,9.077733,7.495852,ChIJcZ0FDfILThARkWy8UZnqtL8,,,
google_maps,,,,Legelege Logistics Limited,,,,,,"1. Yedseram street, off IBB Boulevard, Maitama, Abuja, Federal Capital Territory",0802 801 7546,,,,,,,,4,5.000000,9.090263,7.494391,ChIJr-OkEBwLThARi6lrmo1v8zU,,,
google_maps,,,,Askway Logistics Services Limited,,,,,,"17 Mississippi St, Maitama, Abuja 904101, Federal Capital Territory",0803 787 4728,,,,,,,,0,0.000000,9.092375,7.482257,ChIJ4Qh81iQLThARLL2PtrLGOVI,,,
google_maps,,,,Bnti Limited (Defence Logistics),,,,,,"Suite A 13 Bensima House Red Sea Close, Off Aguiyi Ironsi St, Maitama, Federal Capital Territory",0805 487 8132,,,,,,,,1,3.000000,9.084294,7.481180,ChIJfRj0pVgKThARtSU32G4LWuA,,,
google_maps,,,,Tabvan Logistics,,,,,,"1 Aguiyi Ironsi St, Maitama, Abuja 900001, Federal Capital Territory",0706 379 4842,,,,,,,,0,0.000000,9.074973,7.494270,ChIJhZUXzWkLThARODaFFQWNMNA,,,
google_maps,,,,Adepoju Express,,,,,,"House 14 Close E, Maitama, Abuja 234010, Federal Capital Territory",0815 452 2251,,,,,,,,0,0.000000,9.088196,7.493382,ChIJLbuwRgULThARHM_918OBVGc,,,
google_maps,,,,Dootertom Logistics and general services,,,,,,"Transcorp Hilton, 1 Aguiyi Ironsi St, Maitama, Abuja 900001, Federal Capital Territory",0816 086 5698,,,,,,,,0,0.000000,9.074973,7.494270,ChIJA0PmxbMLThAR1x2eruqOD9k,,,
google_maps,,,,TAK Logistics Services,,,,,,"5th Floor, TAK Logistics Services, Murjanatu House, 1 Zambezi Cres, off Aguiyi Ironsi Street, Maitama, Abuja 904101, Federal Capital Territory",92920393,,,http://taklogisticsltd.com/,,,,,0,0.000000,9.080437,7.490920,ChIJ8VaYoloKThARm_FtLR5ua5Q,,,
google_maps,,,,E2S LOGISTICS,,,,,,"Mabushi by Hakimi compound, Wuse, Abuja 900001, Federal Capital Territory",0707 513 8330,,,,,,,,0,0.000000,9.083612,7.488545,ChIJuX4AMx0LThARybisTG44pBA,,,
google_maps,,,,Surest logistics services,,,,,,"31 Lake Chad Cres, Maitama, Abuja 900271, Federal Capital Territory",0703 662 4369,,,,,,,,0,0.000000,9.090033,7.504335,ChIJVVwtNaALThARtJr4uXqhYcY,,,
google_maps,,,,Prestige Logistics and Transport Ltd,,,,,,"1 Aguiyi Ironsi St, Maitama, Abuja 900108, Federal Capital Territory",0802 976 1450,,,https://www.prestigelogistics.ng/,,,,,9,4.900000,9.074973,7.494270,ChIJtW4D5iILThARnrfJ98DuRWQ,,,
google_maps,,,,Transport and logistics jabi utako,,,,,,"motor park, Utako, Abuja 900108, Federal Capital Territory",0707 191 9004,,,,,,,,2,5.000000,9.056531,7.432478,ChIJoTJjkQd1ThARVIw_aU5NLlc,,,
google_maps,,,,VanillaXpress Logistics,,,,,,"Ebitu Ukiwe St, Jabi, Abuja 900108, Federal Capital Territory",0701 818 3367,,,https://vanilla-xpress-logistics.lovable.app/,,,,,3,4.700000,9.069518,7.432022,ChIJs6VOSr11ThARJad5Bh78j4I,,,
google_maps,,,,Timerx Logistics,,,,,,"Upstair, Abuja 900108, Federal Capital Territory",0905 369 5604,,,,,,,,4,4.300000,9.064106,7.422940,ChIJp8CehOZ1ThARLGsV1-PDwVs,,,
google_maps,,,,Medboat Logistics,,,,,,"10 Ebitu Ukiwe St, Jabi, Abuja 900108, Federal Capital Territory",0701 818 3367,,,https://medboat-africa-connect.lovable.app/,,,,,5,5.000000,9.064077,7.424345,ChIJ38axOCDZTRARWfI06WQeFnA,,,
google_maps,,,,2404foods and Logistics Abuja,,,,,,"PLOT B16, 2404foods and Logistics Abuja, AFTER THE LORD'S CHOSEN CHURCH PARK DISTRICT, SUITE A12, PEREZ PLAZA, Jabi, Abuja, Federal Capital Territory",0707 903 4587,,,https://2404foodsandlogistics.com/about,,,,,0,0.000000,9.062155,7.431951,ChIJp93hCwB1ThARNmg8t5S9Rbs,,,
google_maps,,,,Global delivery company,,,,,,"house 13 , jabi estate, Abuja, Jabi - Sabojibi Rd, lake 900001, Federal Capital Territory",0813 793 8296,,,,,,,,1,5.000000,9.067048,7.405739,ChIJp-ErLjt1ThARswYrfOgqSsY,,,
google_maps,,,,Crea Beam Logistics,,,,,,"110 Ebitu Ukiwe St, Jabi, Abuja 900108, Federal Capital Territory",0908 488 3940,,,,,,,,12,1.300000,9.067011,7.431839,ChIJz9mFH0t1ThARir5oeZ7N5gY,,,
google_maps,,,,Easylink Transport & Logistics,,,,,,"3C7F+C3Q Easylink Transport & Logistics, Mike Akhigbe Wy, Jabi, Abuja 900108, Federal Capital Territory",0703 613 3109,,,,,,,,2,5.000000,9.063585,7.422743,ChIJw3as7dt0ThARNhkjQdv_oLQ,,,
google_maps,,,,Too Swift Global Logistics Limited,,,,,,"Suit A9B, Pasty plaza, Ebitu Ukiwe St, Jabi, Abuja 900211, Federal Capital Territory",0815 597 6781,,,,,,,,3,2.300000,9.069518,7.432022,ChIJpdV45L11ThARP15MgvdM7Z0,,,
google_maps,,,,Optimus Prime Logistics,,,,,,"Ste 312, Optimus Prime Logistics, MKK Plaza, I.T. Igbani, Jabi, Abuja 900108, Federal Capital Territory",0703 475 0003,,,,,,,,1,5.000000,9.063090,7.426851,ChIJNWiEWYx1ThAR3CO5wnha9Gk,,,
google_maps,,,,Infinidad Logistics,,,,,,"Government Area, Block B Ebitu Ukiwe St, :, Abuja 900108, Federal Capital Territory",0701 735 6404,,,http://infinidad.africa/,,,,,5,5.000000,9.070489,7.432187,ChIJFb23wB51ThARa6-LMuspLLE,,,
google_maps,,,,FTD Logistics,,,,,,"4 I.V.W. Osisiogu Street, Utako, Abuja 900108, Federal Capital Territory",0813 654 9597,,,http://www.ftdlogistics.com/,,,,,1,5.000000,9.065134,7.439734,ChIJEYj2id0LThARItSl02AMblA,,,
google_maps,,,,GIG Logistics Utako 2,,,,,,"Ste 3&4, GIG Logistics Utako 2, Atlantic mall, Ajose Adeogun St, off Obafemi Awolowo Way, Utako, Abuja 900108, Federal Capital Territory",0813 985 1120,,,,,,,,140,3.900000,9.068484,7.441321,ChIJoWmSWdF1ThARruZ82VNnUik,,,
google_maps,,,,Alfa global logistics utako,,,,,,"3C8R+M3R Alfa global logistics utako, Utako, Abuja 900108, Federal Capital Territory",0812 000 9995,,,,,,,,0,0.000000,9.066729,7.440133,ChIJLS3UFgALThARDj5KWlfsvXM,,,
google_maps,,,,GIG Logistics Kubwa 1,,,,,,"NNPC Junction, Nymex Plaza, Plot 2, by Gado Nasko Rd, beside Union Bank, Kubwa, Federal Capital Territory",0813 985 1120,,,https://giglogistics.com/,,,,,1,5.000000,9.153667,7.340368,ChIJ_StfkyrZTRARg0xlL5qygoE,,,
google_maps,,,,GIG Logistics Kubwa 2,,,,,,"Gado Nasko Rd, Plot 17 Gindin Dutse Layout, opposite Ignobis Hotel, Kubwa, Federal Capital Territory",0813 985 1120,,,https://giglogistics.com/,,,,,88,4.000000,9.154676,7.336106,ChIJHfBDOJXZTRAR5rqiV6JsUYU,,,
google_maps,,,,GIG Logistics kubwa 2/2 opposite 2/2 Court,,,,,,"132 Gado Nasco Road, By 2, 2nd Dr, Kubwa, Federal Capital Territory",0913 934 6769,,,https://giglogistics.com/,,,,,43,4.000000,9.148898,7.325535,ChIJAbBYo_rZTRARDHibC_IGYjI,,,
google_maps,,,,GUO Logistics - Kubwa,,,,,,"48WF+498 GUO Logistics - Kubwa, Gado Nasko Rd, Kubwa, Abuja 901101, Federal Capital Territory",0811 889 0844,,,http://www.guologistics.com/,,,,,50,4.200000,9.145297,7.323427,ChIJmwfjFQDZTRARFW8FPcxNHHw,,,
google_maps,,,,Xoom logistics,,,,,,"48X8+QVH Xoom logistics, Kubwa, Abuja 901101, Federal Capital Territory",0703 683 6000,,,,,,,,15,4.900000,9.149428,7.317230,ChIJPYyEgWvZTRARasExZgwCatY,,,
google_maps,,,,Obiofor logistics services Abuja branch,,,,,,"SHOP 5 EMERALD PLAZA, 180 GADO NASKO ROAD, BY Nepa Rd, GADO NASKO, JUNCTION, Kubwa 901101, Federal Capital Territory",0707 511 4985,,,https://www.obiofor.com/,,,,,1,5.000000,9.154411,7.335125,ChIJQbAwfrvZTRARTT8w5ZGsnoE,,,
google_maps,,,,E-faucon & Aetos Logistics Services Ltd,,,,,,"Suite 8, Fums Plaza, Gbazango, Abuja 901101, Federal Capital Territory",0812 301 8888,,,,,,,,50,4.900000,9.141195,7.314636,ChIJLZNM2NfZTRARaBJO4Sfq6C8,,,
google_maps,,,,Nakort Global Services,,,,,,"zone 6, Nakort Global Services, 10 Pretoria Street, Wuse, Abuja 900285, Federal Capital Territory",0708 088 3414,,,,,,,,1,5.000000,9.075330,7.458948,ChIJofmCPHALThARt_qP2ZHhqyw,,,
google_maps,,,,GIG Logistics Lugbe,,,,,,"Suite B4, GIG Logistics Lugbe, police signboard, Shepherd King Shopping Complex, Lugbe 900107, Federal Capital Territory",0813 985 1120,,,https://giglogistics.com/,,,,,36,3.700000,8.974894,7.362216,ChIJkdmHAmFzThARcBjQmyLMkIk,,,
google_maps,,,,RianGo logistics,,,,,,"Ste 11, RianGo logistics, De ideal plaza, plot 77 1st Ave Fha, Lugbe 900107, Federal Capital Territory",0916 765 4630,,,,,,,,27,5.000000,8.992332,7.363199,ChIJ97zRHsFzThARvbyQzA89RP8,,,
google_maps,,,,Dhl lugbe police signboard,,,,,,"plot 914, Dhl lugbe police signboard, ibn hameed, Suite B2 Plaza, along 1st Ave Fha, sector, Lugbe 900107, Federal Capital Territory",0907 615 0852,,,https://www.instagram.com/tiwi_concierge?igsh=ZXBhamRua2g0cHhx,,,,,82,4.900000,8.994734,7.364509,ChIJ44JXCMZzThARGFEilszxOvg,,,
google_maps,,,,GUO Logistics - Lugbe,,,,,,"Shop 4, GUO Logistics - Lugbe, De-Ideal Plaza, X9R7+W4F Iddo Tudunwada, beside Kilimanjaro, Lugbe, Federal Capital Territory",,,,https://guologistics.com/,,,,,5,5.000000,8.992312,7.362812,ChIJb6xfZwBzThAR30UK1YwuxQs,,,
