id,name,businessName,sector,subSector,industry,location,district,phone,email,website,source,score,enrichmentLevel,validationStatus,createdAt,slug,socialLinks,enriched,folder,stage,whatsapp,keyPeople_name,keyPeople_title,keyPeople_email,keyPeople_linkedin,keyPeople_phone,keyPeople_source,_sources,_source,input_id,link,title,category,address,open_hours,plus_code,review_count,review_rating,latitude,longitude,cid,status,reviews_link,timezone,price_range,data_id,place_id,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,emails
med-co,Med Co.,Med Co.,Logistics,Logistics,Logistics,"Kano, Northern Nigeria",,07036133681,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
ocean-port-marine-logistics,Ocean and Port Marine Logistics Ltd,Ocean and Port Marine Logistics Ltd,Logistics,maritime,Logistics,"Lagos, Nigeria",,+2348033254977,,,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
halcyon-cavic-nigeria-limited,Halcyon Cavic Nigeria Limited,Halcyon Cavic Nigeria Limited,Logistics,Oil & Gas Logistics,Logistics,"Warri, South-South Nigeria",,+2349093020415,,www.halcyoncavic.com,websearch South-South logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
bm-global-import-export,BM Global Import and Export Co Ltd,BM Global Import and Export Co Ltd,Logistics,customs clearing,Logistics,"Lagos, Nigeria",,+2348130010080,contacts@bmglobal.ng,https://bmglobal.ng,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
shoreline-logistics-nigeria-ltd,Shoreline Logistics Nigeria Ltd,Shoreline Logistics Nigeria Ltd,Logistics,Port/Marine Logistics,Logistics,"Calabar, South-South Nigeria",,+2348080261713,,,websearch South-South logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
the-lords-express-limited,The Lords Express Limited,The Lords Express Limited,Logistics,Courier/Freight/Logistics,Logistics,"Enugu, Southeast Nigeria",,09099154832,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
gac-nigeria,GAC Nigeria,GAC Nigeria,Logistics,maritime,Logistics,"Lagos, Nigeria",,+2348054090033,,https://gac.com/nigeria,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-768e7caf-165,Valgee Transport Services,,Logistics,transport,,,Wuse 2,+2349068652712,hi@valgee.com,valgee.com,finelib.com,90.0,deep,valid,2026-06-18T18:20:24.879385,,,,,,YES,Samuel Jok Gwott,Proprietor,,,,websearch,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
lagos-logistics-limited,Lagos Logistics Limited,Lagos Logistics Limited,Logistics,Logistics Services,Logistics,"Lagos, Nigeria",,+2348137632121,,,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeways-express-courier,Tradeways Express Courier,Tradeways Express - Courier Services,Logistics,Courier/Freight/Logistics,Logistics,"Owerri, Southeast Nigeria",,08039470559,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
universal-amity-emporium-ltd,Universal Amity Emporium Ltd,Universal Amity Emporium Ltd,Logistics,Courier/Transport/Logistics,Logistics,"Ilorin, Southwest Nigeria",,+2348108385747,,,websearch Southwest logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
chibyke-global-shipping-service,Chibyke Global Shipping Service,Chibyke Global Shipping Service,Logistics,Shipping/Freight,Logistics,"Onitsha, South-South Nigeria",,+2348037098314,,,websearch South-South logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
macdon-express-courier-services,MacDon Express Courier Services,MacDon Express Courier Services,Logistics,Courier/Freight/Logistics,Logistics,"Enugu, Southeast Nigeria",,08073270229,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
hammsville-logistics-ltd,Hammsville Logistics Ltd,Hammsville Logistics Ltd,Logistics,Courier/Transport/Logistics,Logistics,"Ibadan, Southwest Nigeria",,+2347052345167,,,websearch Southwest logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
southern-connect-limited,Southern Connect Limited,Southern Connect Limited,Logistics,Courier/Transport/Logistics,Logistics,"Akure, Southwest Nigeria",,+2347044440187,,,websearch Southwest logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
abc-transport,ABC Transport,ABC Transport,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+2348142552437,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
whole-deliveries,Whole Deliveries,Whole Deliveries,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+2349061844629,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
abc-transport-shuttle-services,ABC Transport Shuttle Services,ABC Transport Shuttle Services,Logistics,Transport/Logistics,Logistics,"Kaduna, Northern Nigeria",,08034910292,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
wolid-international-services,Wolid International Services Ltd,Wolid International Services Ltd,Logistics,freight,Logistics,"Lagos, Nigeria",,+2347044064866,wolid_idowushipping@yahoo.com,https://wolidinternationalltd.net,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
ekesons-parcel-services-limited,Ekesons Parcel Services Limited,Ekesons Parcel Services Limited,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+2348127912995,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
nuelhe-multi-resource,Nuelhe Multi-Resource Solutions Ltd,Nuelhe Multi-Resource Solutions Ltd,Logistics,customs clearing,Logistics,"Lagos, Nigeria",,+2349066044298,contact@nuelhe-mrsl.com,https://nuelhe-mrsl.com,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
reliance-freight-services,Reliance Freight Services,Reliance Freight Services,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+23493148401,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
dan-dollars-group-limited,Dan Dollars Group Limited,Dan Dollars Group Limited,Logistics,Courier/Freight/Logistics,Logistics,"Aba, Southeast Nigeria",,08036767569,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-768e7caf-171,Zenith Carex International,,Logistics,courier,,,Garki,+2347032114180,info@zenithcarex.com,zenithcarex.com,finelib.com,90.0,deep,valid,2026-06-18T18:20:24.879385,,,,,,YES,Dr. Adelana Olamilekan,Managing Director / CEO,info@zenithcarex.com,https://linkedin.com/in/adelana-olamilekan-4677601b,2347032114180.0,website,folder; folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
happy-helpers,Happy Helpers,Happy Helpers,Logistics,Courier/Transport/Logistics,Logistics,"Abeokuta, Southwest Nigeria",,+2348064356821,,,websearch Southwest logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
swish-nigeria,Swish Nigeria,Swish Nigeria,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+2348068343602,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
haul-affairs-logistics-nigeria-limited,Haul Affairs Logistics Nigeria Limited,Haul Affairs Logistics Nigeria Limited,Logistics,Freight Forwarding/Haulage,Logistics,"Lagos, Nigeria",,+2348062976558,info@haulaffairs.com,https://haulaffairs.com,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
pellucid-prime-logistics,Pellucid Prime Logistics,Pellucid Prime,Logistics,Courier/Freight/Logistics,Logistics,"Owerri, Southeast Nigeria",,07062694448,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
nipost-totoro-branch,NIPOST Totoro Branch,NIPOST Totoro Branch,Logistics,Courier/Freight/Logistics,Logistics,"Abeokuta, Southwest Nigeria",,08079037402,,,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-768e7caf-134,Asfranz Movers Ltd,,Logistics,logistics,,,Wuse 2,+2347064280114,asfranzmovers@gmail.com,https://asfranzmoversltd.com,finelib.com,90.0,deep,valid,2026-06-18T18:20:24.879385,,,,,,NO,,,,,,,folder; folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-768e7caf-030,City Errands,,Logistics,courier,,,Lokogoma,+2347061111160,info@cityerrandsng.com,https://cityerrandsng.com/,corporate.org.ng,90.0,deep,valid,2026-06-18T18:20:24.879385,,,,,,YES,Owner / Founder,Founder / CEO,,,,websearch,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
fortunecrest-services-limited,FortuneCrest Services Limited,FortuneCrest Services Limited,Logistics,cold chain,Logistics,"Port Harcourt, Nigeria",,+2349164792326,fortcrest@yahoo.com,https://fortunecrestng.com,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
ups-center-abuja,UPS Center Abuja,UPS Center Abuja,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+2348157896287,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
oloyede-and-sons-nigeria-enterprise,Oloyede and Sons Nigeria Enterprise,Oloyede and Sons Nigeria Enterprise,Logistics,Courier/Freight/Logistics,Logistics,"Abeokuta, Southwest Nigeria",,08066481626,,,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
cvi-logistics,CVI Logistics,CVI Logistics,Logistics,Courier/Freight/Logistics,Logistics,"Aba, Southeast Nigeria",,08104816445,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
kj-cargo-and-logistics-services-ltd,KJ Cargo and Logistics Services Ltd,KJ Cargo and Logistics Services Ltd,Logistics,Cargo/Logistics,Logistics,"Lagos, Nigeria",,+2348133162212,,,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
coastland-energy-logistics,Coastland Energy Logistics Limited,Coastland Energy Logistics Limited,Logistics,oil & gas,Logistics,"Lagos, Nigeria",,+23412916280,info@coastlandenergy.com,https://coastlandenergy.com,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
flux-logistix-and-self-storage,Flux Logistix & Self-Storage,Flux Logistix & Self-Storage,Logistics,Warehousing/3PL,Logistics,"Lagos, Nigeria",,+2349061985055,info@fluxselfstorage.com,https://fluxselfstorage.com,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-768e7caf-138,Fando Freight,,Logistics,logistics,,,Karu,+2347031658516,info@fandofreight.com,https://fandofreight.com,finelib.com,90.0,deep,valid,2026-06-18T18:20:24.879385,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
interlog-group,International Logistics & Fulfillment Service Limited (Interlog Group),International Logistics & Fulfillment Service Limited,Logistics,3PL/Warehousing/Customs Clearance,Logistics,"Lagos, Nigeria",,+2348085853335,,https://interlog-ng.com,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-768e7caf-159,TraciFy,,Logistics,logistics,,,Wuse 2,+2349069074436,info@new.tracify.co,new.tracify.co,finelib.com,90.0,deep,valid,2026-06-18T18:20:24.879385,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
blu-sky-logistics,Blu Sky Logistics,Blu Sky Logistics,Logistics,Courier/Freight/Logistics,Logistics,"Ibadan, Southwest Nigeria",,08177194444,,,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
MG-768e7caf-010,Auto-Best Trackers Nigeria 2,,Logistics,tracking,,,Lokogoma,+2348148202333,info@autobesttrackers.com.ng,https://autobesttrackers.com.ng/,corporate.org.ng,90.0,deep,valid,2026-06-18T18:20:24.879385,,,,,,NO,Saifullahi Adam Idris Tandama,Founder / CEO,,,2348066804625.0,LinkedIn,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
sprint-logistics,Sprint Logistics,Sprint Logistics,Logistics,Courier/Freight/Logistics,Logistics,"Ibadan, Southwest Nigeria",,07065430914,,,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
cargomark-investment,Cargomark Investment,Cargomark Investment,Logistics,Freight Forwarding,Logistics,"Kano, Northern Nigeria",,08033973316,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
motion-transport-limited,Motion Transport Limited,Motion Transport Limited,Logistics,Courier/Freight/Logistics,Logistics,"Enugu, Southeast Nigeria",,08091038676,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
buchdella-logistics-ltd,Buchdella Logistics LTD,Buchdella Logistics LTD,Logistics,Freight/Logistics,Logistics,"Port Harcourt, South-South Nigeria",,+2349098334188,,,websearch South-South logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
kccl-kennie-o-cold-chain,Kennie-O Cold Chain Logistics (KCCL),Kennie-O Cold Chain Logistics (KCCL),Logistics,cold chain,Logistics,"Ilorin, Nigeria",,+2348034066920,info@kccl.com.ng,https://kccl.com.ng,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,+2348034066920,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
chase-express-ilorin,Chase Express Ilorin,Chase Express Ilorin,Logistics,Courier/Freight/Logistics,Logistics,"Ilorin, Southwest Nigeria",,07064726287,,https://www.finelib.com/listing/Chase-Express/9679/,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
bamidan-group,Bamidan Group,Bamidan Group,Logistics,Logistics,Logistics,"Kano, Northern Nigeria",,+2349082998479,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
gig-logistics-abakaliki,GIG Logistics Abakaliki,GIG Logistics,Logistics,Courier/Freight/Logistics,Logistics,"Abakaliki, Southeast Nigeria",,08139851120,,https://giglogistics.com,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
globe-cab-services-limited,Globe Cab Services Limited,Globe Cab Services Limited,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+2349087694000,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
fut-transport-services,Fut Transport Services,Fut Transport Services,Logistics,Courier/Freight/Logistics,Logistics,"Minna, North-Central Nigeria",,08056833383,,,SearXNG North-Central logistics,50.0,basic,pending,2026-06-30,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
sea-africa-group,Sea Africa Group,Sea Africa Group,Logistics,Logistics/Freight,Logistics,"Kano, Northern Nigeria",,07014149131,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
zodiak-freight-services-limited,Zodiak Freight Services Limited,Zodiak Freight Services Limited,Logistics,Freight Forwarding,Logistics,"Kano, Northern Nigeria",,+2348084848037,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
bestway-transport-ltd,Bestway Transport Ltd,Bestway Transport Ltd,Logistics,Transport/Logistics,Logistics,"Kano, Northern Nigeria",,+2347038587085,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
efk-world-logistics,EFK World Logistics,EFK World Logistics,Logistics,Freight & Logistics,Logistics,"Lagos, Nigeria",,+2348137161094,,,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
lyks-logistics-and-express-delivery,LYKS Logistics and Express Delivery,LYKS Logistics and Express Delivery,Logistics,Courier/Freight/Logistics,Logistics,"Osogbo, Southwest Nigeria",,07032300354,,,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
ekenedilichukwu-express-ltd,Ekenedilichukwu Express Ltd,Ekenedilichukwu Express Ltd,Logistics,Freight/Logistics,Logistics,"Onitsha, South-South Nigeria",,+2347045559105,,,websearch South-South logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
zido-logistics,Zido Logistics,Zido Logistics,Logistics,Freight & Cargo,Logistics,"Lagos, Nigeria",,+2348120908360,,,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
fastlane-express-international-limited,Fastlane Express International Limited,Fastlane Express International Limited,Logistics,Courier/Freight/Logistics,Logistics,"Abuja, Nigeria",,+2348110175501,,,websearch Abuja logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
adamu-transport-services,Adamu Transport Services,Adamu Transport Services,Logistics,Courier/Freight/Logistics,Logistics,"Minna, North-Central Nigeria",,08036368468,,,SearXNG North-Central logistics,50.0,basic,pending,2026-06-30,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
autostar-executive-enugu,Autostar Executive Enugu,Autostar Executive Limited,Logistics,Courier/Freight/Logistics,Logistics,"Enugu, Southeast Nigeria",,07034511401,,,SearXNG Southeast logistics,50.0,basic,pending,2026-06-30,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
trip-value-global-communication,Trip Value Global Communication,Trip Value Global Communication,Logistics,Courier/Freight/Logistics,Logistics,"Osogbo, Southwest Nigeria",,07066248683,,,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
crisp-international-limited,Crisp International Limited,Crisp International Limited,Logistics,Logistics,Logistics,"Kaduna, Northern Nigeria",,062-232357,,,websearch Northern logistics,50.0,basic,pending,2026-06-29,,,,,,NO,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
young-riders-transport-services,Young Riders Transport Services,Young Riders Transport Services,Logistics,Courier/Freight/Logistics,Logistics,"Jos, North-Central Nigeria",,08069620900,,,SearXNG North-Central logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
eja-ice-ltd,Eja-Ice Ltd,Eja-Ice Ltd,Logistics,cold chain,Logistics,"Abuja, Nigeria",,+2348060327746,sales@ejaice.com,https://ejaice.com,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
soyo-line-transportation,Soyo Line Transportation,Soyo Line Transportation,Logistics,Courier/Freight/Logistics,Logistics,"Ado Ekiti, Southwest Nigeria",,08034791235,,,SearXNG Southwest logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
burcont-shipping-nigeria-limited,Burcont Shipping Nigeria Limited,Burcont Shipping Nigeria Limited,Logistics,Freight Forwarding/Project Logistics,Logistics,"Lagos, Nigeria",,+2347078381773,burconts@gmail.com,https://burcont.com,websearch Lagos logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
servago-international,Servago International Limited,Servago International Limited,Logistics,maritime,Logistics,"Lagos, Nigeria",,+2348033613557,info@servagointl.com,https://servagointl.com,SearXNG specialized logistics,50.0,basic,pending,2026-06-30,,,,,,UNKNOWN,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
ibadan-logistics,Ibadan Logistics,Ibadan Logistics,Logistics,Courier/Transport/Logistics,Logistics,"Ibadan, Southwest Nigeria",,+2348088200793,,http://www.ibadanlogistics.com,websearch Southwest logistics,50.0,basic,pending,2026-06-29,,,,,,YES,,,,,,,folder,logistics_leads,,,,,,,,,,,,,,,,,,,,,,,,,,
