title,category,address,phone,website,emails,review_count,review_rating,latitude,longitude,place_id,plus_code,price_range,open_hours,link,status,timezone,cid,data_id,complete_address,owner,about
Wazobia waybill and logistics,Warehouse,"Wazobia Park, off Kaduna-Lokoja Express, Dagiri, Gwagwalada 902101, Federal Capital Territory",0810 134 2511,https://wazobiawaybillandlogistics.lovable.app/,,0,0.000000,8.921612,7.080536,ChIJww_MsNKe7YUR98SmT8Jbbnw,W3CJ+J6 Gwagwalada,,"{""Friday"":[""Open 24 hours""],""Monday"":[""7:30 am–12 pm""],""Saturday"":[""7 am–6 pm""],""Sunday"":[""7 am–8 pm""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""7 am–8 pm""]}",https://www.google.com/maps/place/Wazobia+waybill+and+logistics/data=!4m7!3m6!1s0x85ed9ed2b0cc0fc3:0x7c6e5bc24fa6c4f7!8m2!3d8.9216122!4d7.0805363!16s%2Fg%2F11z588zyt6!19sChIJww_MsNKe7YUR98SmT8Jbbnw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,8966204798259348727,0x85ed9ed2b0cc0fc3:0x7c6e5bc24fa6c4f7,"{""borough"":""Dagiri"",""street"":""Wazobia Park, off Kaduna-Lokoja Express"",""city"":""Gwagwalada"",""postal_code"":""902101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""112051817771310556233"",""name"":""Wazobia waybill and logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/112051817771310556233""}",null
"DHL Express, Gwagwalada",Courier service,"Suite 2, Felande shopping complex, Felande filling station specialist road opp. Area command Gwagwalada Area Council, Gwagwalada, Federal Capital Territory",0816 543 9871,http://www.dhl.com/,,20,3.800000,8.950842,7.076745,ChIJOzGrxwmIThARSJw3RLmbCcU,X32G+8M Gwagwalada,,"{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}","https://www.google.com/maps/place/DHL+Express,+Gwagwalada/data=!4m7!3m6!1s0x104e8809c7ab313b:0xc5099bb944379c48!8m2!3d8.9508422!4d7.0767446!16s%2Fg%2F11b5phn4wb!19sChIJOzGrxwmIThARSJw3RLmbCcU?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1",,Africa/Lagos,14198050520277949512,0x104e8809c7ab313b:0xc5099bb944379c48,"{""borough"":"""",""street"":""Suite 2, Felande shopping complex, Felande filling station specialist road opp. Area command Gwagwalada Area Council"",""city"":""Gwagwalada"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""108103318511506146155"",""name"":""DHL Express, Gwagwalada (Owner)"",""link"":""https://www.google.com/maps/contrib/108103318511506146155""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true},{""name"":""Online appointments"",""enabled"":false}]}]"
"Denglinks transport, gwagwalada park",Transportation service,"2FH9+5PQ Denglinks transport, gwagwalada park, Durumi, Abuja 900103, Federal Capital Territory",,,,4,3.800000,9.027688,7.469563,ChIJ8XFnJgALThARtZzLYG9p8hs,,,{},"https://www.google.com/maps/place/Denglinks+transport,+gwagwalada+park/data=!4m7!3m6!1s0x104e0b00266771f1:0x1bf2696f60cb9cb5!8m2!3d9.027688!4d7.469563!16s%2Fg%2F11w7n5md12!19sChIJ8XFnJgALThARtZzLYG9p8hs?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1",,Africa/Lagos,2013787910474276021,0x104e0b00266771f1:0x1bf2696f60cb9cb5,"{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}","{""id"":"""",""name"":""Denglinks transport, gwagwalada park (Owner)"",""link"":""""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]"
Good News logistics hub,Outlet mall,"madam mercy road, area council, Dagiri, Gwagwalada 902101, Federal Capital Territory",0803 627 7394,,,0,0.000000,8.950842,7.076744,ChIJN4K-sPCHThAR2uGi3AImnWA,X32G+8M Gwagwalada,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",https://www.google.com/maps/place/Good+News+logistics+hub/data=!4m7!3m6!1s0x104e87f0b0be8237:0x609d2602dca2e1da!8m2!3d8.9508424!4d7.0767443!16s%2Fg%2F11z3lx0t9m!19sChIJN4K-sPCHThAR2uGi3AImnWA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,6961762392718107098,0x104e87f0b0be8237:0x609d2602dca2e1da,"{""borough"":""Dagiri"",""street"":""madam mercy road, area council"",""city"":""Gwagwalada"",""postal_code"":""902101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""115274161739340408832"",""name"":""Good News logistics hub (Owner)"",""link"":""https://www.google.com/maps/contrib/115274161739340408832""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true}]}]"
pace track logistics,Logistics service,"no 50 0ld, Gwagwalada 902141, Federal Capital Territory",0901 495 7371,,,0,0.000000,8.935092,7.039090,ChIJ-8KtEcuJThAR1ArvF0CrCRc,W2PQ+2J Gwagwalada,,{},https://www.google.com/maps/place/pace+track+logistics/data=!4m7!3m6!1s0x104e89cb11adc2fb:0x1709ab4017ef0ad4!8m2!3d8.9350923!4d7.0390904!16s%2Fg%2F11t9jxj2q7!19sChIJ-8KtEcuJThAR1ArvF0CrCRc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,1660046229430536916,0x104e89cb11adc2fb:0x1709ab4017ef0ad4,"{""borough"":"""",""street"":""no 50 0ld"",""city"":""Gwagwalada"",""postal_code"":""902141"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""109413369521197710609"",""name"":""pace track logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/109413369521197710609""}",null
OHAMS EXPRESS LOGISTICS,Logistics service,"international market, behind Post office S, Gwagwalada 902101, Federal Capital Territory",0813 507 8793,,,0,0.000000,8.930939,7.097137,ChIJNfeDn8tjThAR8kio9-Vy5yA,W3JW+9V Gwagwalada,,{},https://www.google.com/maps/place/OHAMS+EXPRESS+LOGISTICS/data=!4m7!3m6!1s0x104e63cb9f83f735:0x20e772e5f7a848f2!8m2!3d8.9309393!4d7.0971374!16s%2Fg%2F11pclfc1xh!19sChIJNfeDn8tjThAR8kio9-Vy5yA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,2370990060861933810,0x104e63cb9f83f735:0x20e772e5f7a848f2,"{""borough"":"""",""street"":""international market, behind Post office S"",""city"":""Gwagwalada"",""postal_code"":""902101"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""100030831142139970728"",""name"":""OHAMS EXPRESS LOGISTICS (Owner)"",""link"":""https://www.google.com/maps/contrib/100030831142139970728""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true}]}]"
Moresu Logistics,Logistics service,"Life Camp, 2 Femi Kila St, Abuja 900108, Federal Capital Territory",0701 786 6053,,,2,5.000000,9.064053,7.407953,ChIJ530S0HN1ThARS2RopadATaM,3C75+J5 Abuja,,"{""Friday"":[""8:30 am–6:30 pm""],""Monday"":[""8:30 am–6:30 pm""],""Saturday"":[""9 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8:30 am–6:30 pm""],""Tuesday"":[""8:30 am–6:30 pm""],""Wednesday"":[""8:30 am–6:30 pm""]}",https://www.google.com/maps/place/Moresu+Logistics/data=!4m7!3m6!1s0x104e7573d0127de7:0xa34d40a7a568644b!8m2!3d9.0640533!4d7.407953!16s%2Fg%2F11nr0y770f!19sChIJ530S0HN1ThARS2RopadATaM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,11767132490167772235,0x104e7573d0127de7:0xa34d40a7a568644b,"{""borough"":"""",""street"":""Life Camp, 2 Femi Kila St"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""102761488739860358260"",""name"":""Moresu Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/102761488739860358260""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Assisted listening devices"",""enabled"":true},{""name"":""Assistive hearing loop"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false},{""name"":""Wheelchair-accessible toilet"",""enabled"":false}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]"
Surety Logistics,Logistics service,"13, house, Surety Logistics, Life Camp, 31 Road, Efab Estate Rd, Abuja 900108, Federal Capital Territory",0905 474 7280,,,2,5.000000,9.061048,7.404602,ChIJ_fKN6dl1ThARycllo_so5o4,3C63+CR Abuja,,"{""Friday"":[""8 am–8 pm""],""Monday"":[""8 am–8 pm""],""Saturday"":[""8 am–8 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–8 pm""],""Tuesday"":[""8 am–8 pm""],""Wednesday"":[""8 am–8 pm""]}",https://www.google.com/maps/place/Surety+Logistics/data=!4m7!3m6!1s0x104e75d9e98df2fd:0x8ee628fba365c9c9!8m2!3d9.0610484!4d7.4046022!16s%2Fg%2F11rffb02fn!19sChIJ_fKN6dl1ThARycllo_so5o4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,10296962659272477129,0x104e75d9e98df2fd:0x8ee628fba365c9c9,"{""borough"":"""",""street"":""13, house, Life Camp, 31 Road, Efab Estate Rd"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""113337006059210362831"",""name"":""Surety Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/113337006059210362831""}",null
TravelNow Logistics,Travel agency,"1st Floor, Novare Central Offices, Shoprite Building Plot 502, Zone 5 Dalaba St, Wuse, Abuja 900285, Federal Capital Territory",0906 019 2440,http://www.travelnow.com.ng/,,21,5.000000,9.064181,7.458092,ChIJ-QoOgjQLThARx_0MstNIKLE,3F75+M6 Abuja,,"{""Friday"":[""8:30 am–5:30 pm""],""Monday"":[""8:30 am–5:30 pm""],""Saturday"":[""10 am–3 pm""],""Sunday"":[""Closed""],""Thursday"":[""8:30 am–5:30 pm""],""Tuesday"":[""8:30 am–5:30 pm""],""Wednesday"":[""8:30 am–5:30 pm""]}",https://www.google.com/maps/place/TravelNow+Logistics/data=!4m7!3m6!1s0x104e0b34820e0af9:0xb12848d3b20cfdc7!8m2!3d9.0641807!4d7.4580923!16s%2Fg%2F11ql8y5v6c!19sChIJ-QoOgjQLThARx_0MstNIKLE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,12765533217844166087,0x104e0b34820e0af9:0xb12848d3b20cfdc7,"{""borough"":""Wuse"",""street"":""1st Floor, Novare Central Offices, Shoprite Building Plot 502, Zone 5 Dalaba St"",""city"":""Abuja"",""postal_code"":""900285"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""107534138940798283910"",""name"":""TravelNow Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/107534138940798283910""}","[{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]"
Vass Logistics,Logistics service,"Suite A5A Platinum Mega Mall Jahi, Abuja 900108, Federal Capital Territory",0706 338 2377,,,23,2.900000,9.094701,7.442719,ChIJ78sg1yQLThARYlWvO6uqwcg,3CVV+V3 Abuja,,"{""Friday"":[""7 am–10 pm""],""Monday"":[""7 am–10 pm""],""Saturday"":[""7 am–10 pm""],""Sunday"":[""12–10 pm""],""Thursday"":[""7 am–10 pm""],""Tuesday"":[""7 am–10 pm""],""Wednesday"":[""7 am–10 pm""]}",https://www.google.com/maps/place/Vass+Logistics/data=!4m7!3m6!1s0x104e0b24d720cbef:0xc8c1aaab3baf5562!8m2!3d9.0947008!4d7.4427189!16s%2Fg%2F11qpy7ynwk!19sChIJ78sg1yQLThARYlWvO6uqwcg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,14466031130508219746,0x104e0b24d720cbef:0xc8c1aaab3baf5562,"{""borough"":""Kado"",""street"":""Suite A5A Platinum Mega Mall Jahi"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""106305404539641922751"",""name"":""Vass Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/106305404539641922751""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true}]}]"
Mahman Logistics,Logistics service,"Suite #177 Block A, Mabushi ultra modern market Jahi Jahi, Abuja 900108, Federal Capital Territory",0809 412 9824,,,12,4.900000,9.093407,7.443207,ChIJr5o5Y0t1ThARNQn0mnCtXyg,3CVV+97 Abuja,,"{""Friday"":[""7 am–7 pm""],""Monday"":[""7 am–7 pm""],""Saturday"":[""7 am–7 pm""],""Sunday"":[""Closed""],""Thursday"":[""7 am–7 pm""],""Tuesday"":[""7 am–7 pm""],""Wednesday"":[""7 am–7 pm""]}",https://www.google.com/maps/place/Mahman+Logistics/data=!4m7!3m6!1s0x104e754b63399aaf:0x285fad709af40935!8m2!3d9.0934075!4d7.4432074!16s%2Fg%2F11j15lrhrr!19sChIJr5o5Y0t1ThARNQn0mnCtXyg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,2909234583452256565,0x104e754b63399aaf:0x285fad709af40935,"{""borough"":""Kado"",""street"":""Suite #177 Block A, Mabushi ultra modern market Jahi Jahi"",""city"":""Abuja"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""115980453662356683123"",""name"":""Mahman Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/115980453662356683123""}",null
Iberica logistics company,Equipment supplier,"Jahi junction tipper garage, Kado, Abuja 900108, Federal Capital Territory",0901 661 5410,,,0,0.000000,9.106522,7.448350,ChIJ73jKrOgLThARld_tkK2xTuc,4C4X+J8 Abuja,,"{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""8 am–2 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",https://www.google.com/maps/place/Iberica+logistics+company/data=!4m7!3m6!1s0x104e0be8acca78ef:0xe74eb1ad90eddf95!8m2!3d9.1065223!4d7.4483503!16s%2Fg%2F11zbh0tb5y!19sChIJ73jKrOgLThARld_tkK2xTuc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,16667454629963751317,0x104e0be8acca78ef:0xe74eb1ad90eddf95,"{""borough"":""Kado"",""street"":""Jahi junction tipper garage"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""104945216185162995220"",""name"":""Iberica logistics company (Owner)"",""link"":""https://www.google.com/maps/contrib/104945216185162995220""}",null
BOT Express Logistics,Logistics service,"Mabushi Ultramodern Market, Mabushi, Jahi 900108, Federal Capital Territory",0906 600 1073,https://www.botexpress.africa/,,1,5.000000,9.092917,7.444064,ChIJT7tNZZB1ThARPg8BS2JDZX8,3CVV+5J Jahi,,"{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""9 am–1 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",https://www.google.com/maps/place/BOT+Express+Logistics/data=!4m7!3m6!1s0x104e7590654dbb4f:0x7f6543624b010f3e!8m2!3d9.0929173!4d7.444064!16s%2Fg%2F11yclmmn83!19sChIJT7tNZZB1ThARPg8BS2JDZX8?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,9179817504908840766,0x104e7590654dbb4f:0x7f6543624b010f3e,"{""borough"":""Mabushi"",""street"":""Mabushi Ultramodern Market"",""city"":""Jahi"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""106143422558259563739"",""name"":""BOT Express Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/106143422558259563739""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]"
Aegis Trust Logistics Limited,Logistics service,"Express Way, Plot 445 Cadastral Zone E08 Ohi Zaiki Cresent, Katampe Rd, off Toared Lagbaja Bouleverd, Kado, Jahi 900108, Federal Capital Territory",0916 945 8888,,,0,0.000000,9.108729,7.446235,ChIJzcAoFyYLThARZuSQXcwd_E0,4C5W+FF Jahi,,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",https://www.google.com/maps/place/Aegis+Trust+Logistics+Limited/data=!4m7!3m6!1s0x104e0b261728c0cd:0x4dfc1dcc5d90e466!8m2!3d9.1087292!4d7.4462354!16s%2Fg%2F11z79bl0dj!19sChIJzcAoFyYLThARZuSQXcwd_E0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,5619399198631847014,0x104e0b261728c0cd:0x4dfc1dcc5d90e466,"{""borough"":""Kado"",""street"":""Express Way, Plot 445 Cadastral Zone E08 Ohi Zaiki Cresent, Katampe Rd, off Toared Lagbaja Bouleverd"",""city"":""Jahi"",""postal_code"":""900108"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""114468997329839609639"",""name"":""Aegis Trust Logistics Limited (Owner)"",""link"":""https://www.google.com/maps/contrib/114468997329839609639""}",null
Rapid Express Logistics Limited (RELL),Logistics service,"Suite 107 Plot 111 & 112, Sector Centre A, Jahi, Eden Rd, Abuja, Federal Capital Territory",0817 322 7358,http://www.rapidexpress.com.ng/,,0,0.000000,9.088077,7.444887,ChIJ-ajbBz8LThAR8H-Nuh_PQFc,3CQV+6X Abuja,,"{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",https://www.google.com/maps/place/Rapid+Express+Logistics+Limited+%28RELL%29/data=!4m7!3m6!1s0x104e0b3f07dba8f9:0x5740cf1fba8d7ff0!8m2!3d9.088077!4d7.444887!16s%2Fg%2F11fv38qtmh!19sChIJ-ajbBz8LThAR8H-Nuh_PQFc?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,6287252814989983728,0x104e0b3f07dba8f9:0x5740cf1fba8d7ff0,"{""borough"":""Kado"",""street"":""Suite 107 Plot 111 \u0026 112, Sector Centre A, Jahi, Eden Rd"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""111780320016318859979"",""name"":""Rapid Express Logistics Limited (RELL) (Owner)"",""link"":""https://www.google.com/maps/contrib/111780320016318859979""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true}]}]"
BETA LOGISTICS SERVICES,Logistics service,"Shop BG10, BETA LOGISTICS SERVICES, Kaura modern market, Kaura, FCT 900285, Federal Capital Territory",0806 427 0804,,,10,5.000000,9.007944,7.456827,ChIJNYAyMvQLThAR2kVGpExULd4,2F54+5P Abuja,,"{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",https://www.google.com/maps/place/BETA+LOGISTICS+SERVICES/data=!4m7!3m6!1s0x104e0bf432328035:0xde2d544ca44645da!8m2!3d9.0079439!4d7.4568273!16s%2Fg%2F11n5j8yp20!19sChIJNYAyMvQLThAR2kVGpExULd4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,16009544938522297818,0x104e0bf432328035:0xde2d544ca44645da,"{""borough"":""Kaura"",""street"":""Shop BG10, Kaura modern market"",""city"":""FCT"",""postal_code"":""900285"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""106595661480110792751"",""name"":""BETA LOGISTICS SERVICES (Owner)"",""link"":""https://www.google.com/maps/contrib/106595661480110792751""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible seating"",""enabled"":true}]}]"
VIFLEX COURIER AND LOGISTICS,Logistics service,"Shop 283, VIFLEX COURIER AND LOGISTICS, Utako Ultra Modern Market, Block B1 Katampe Road, Mabushi, Abuja 910008, Federal Capital Territory",,,,0,0.000000,9.065000,7.445932,ChIJZQeleFtCWmsR1Mn105iOLro,3C8W+29 Abuja,,"{""Friday"":[""9 am–5 pm""],""Monday"":[""9 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",https://www.google.com/maps/place/VIFLEX+COURIER+AND+LOGISTICS/data=!4m7!3m6!1s0x6b5a425b78a50765:0xba2e8e98d3f5c9d4!8m2!3d9.0650004!4d7.4459316!16s%2Fg%2F11s2lj9wvt!19sChIJZQeleFtCWmsR1Mn105iOLro?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,13415817127025560020,0x6b5a425b78a50765:0xba2e8e98d3f5c9d4,"{""borough"":""Mabushi"",""street"":""Shop 283, Utako Ultra Modern Market, Block B1 Katampe Road"",""city"":""Abuja"",""postal_code"":""910008"",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":"""",""name"":""VIFLEX COURIER AND LOGISTICS (Owner)"",""link"":""""}",null
9SHARP logistics services,Delivery service,"58RH+7J 9SHARP logistics services, Kubwa 901101, Federal Capital Territory",0812 846 2514,,,2,5.000000,9.190674,7.329035,ChIJodLdbwDZTRARVd5T9cZTWWM,,,"{""Friday"":[""Closed""],""Monday"":[""Closed""],""Saturday"":[""Closed""],""Sunday"":[""9 am–5 pm""],""Thursday"":[""Closed""],""Tuesday"":[""Closed""],""Wednesday"":[""Closed""]}",https://www.google.com/maps/place/9SHARP+logistics+services/data=!4m7!3m6!1s0x104dd9006fddd2a1:0x635953c6f553de55!8m2!3d9.190674!4d7.329035!16s%2Fg%2F11yq9hvrff!19sChIJodLdbwDZTRARVd5T9cZTWWM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,,Africa/Lagos,7158845196666658389,0x104dd9006fddd2a1:0x635953c6f553de55,"{""borough"":"""",""street"":""58RH+7J"",""city"":""Kubwa"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}","{""id"":""107344182426246890938"",""name"":""9SHARP logistics services (Owner)"",""link"":""https://www.google.com/maps/contrib/107344182426246890938""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""On-site services"",""enabled"":false}]}]"
